Datetime_utc_end	WD_BJE	WS_BJE	RH_BJE	P_BJE	PREC_BJE	T_BJE
13/12/2022 08:00:00	103	1.7	83	936	0	-2.6
13/12/2022 09:00:00	113	1.9	77	936.2	0	-1.7
13/12/2022 10:00:00	141	1.5	77	935.9	0	-0.1
13/12/2022 11:00:00	248	1.3	76	935.3	0	0
13/12/2022 12:00:00	231	1	72	934.3	0	0.4
13/12/2022 13:00:00	302	1.1	73	934	0	0.7
13/12/2022 14:00:00	290	1.3	75	934.3	0	0.5
13/12/2022 15:00:00	275	1.1	78	934.4	0	0.4
13/12/2022 16:00:00	277	0.8	84	934.5	0	-0.2
13/12/2022 17:00:00	271	1	87	934.6	0.1	-0.6
13/12/2022 18:00:00	310	1.1	87	934.8	0	-0.6
13/12/2022 19:00:00	285	0.6	86	934.9	0	-0.5
13/12/2022 20:00:00	251	0.6	86	934.8	0	-0.5
13/12/2022 21:00:00	53	0.5	87	934.7	0	-0.4
13/12/2022 22:00:00	311	0.9	88	934.4	0	-0.5
13/12/2022 23:00:00	306	0.8	89	934.2	0	-0.5
14/12/2022 00:00:00	288	0.6	89	934.1	0	-0.5
14/12/2022 01:00:00	261	0.6	90	933.4	0	-0.7
14/12/2022 02:00:00	355	0.4	90	933	0	-0.8
14/12/2022 03:00:00	67	0.5	91	932.5	0	-1.4
14/12/2022 04:00:00	21	0.7	94	932.2	0	-1.2
14/12/2022 05:00:00	302	1	93	932.3	0	-0.9
14/12/2022 06:00:00	272	0.6	92	932.1	0	-0.7
14/12/2022 07:00:00	279	0.7	92	932.1	0	-0.6
14/12/2022 08:00:00	277	0.7	93	932.1	0	-0.4
14/12/2022 09:00:00	279	0.7	92	931.9	0	0.1
14/12/2022 10:00:00	268	0.8	89	931.9	0	1
14/12/2022 11:00:00	235	0.7	85	931.5	0	1.6
14/12/2022 12:00:00	207	0.7	82	930.3	0	2.3
14/12/2022 13:00:00	260	1	84	930.1	0	2.6
14/12/2022 14:00:00	235	0.8	83	929.9	0	2.6
14/12/2022 15:00:00	234	0.6	83	930.1	0.1	2.6
14/12/2022 16:00:00	238	0.7	88	929	0.7	2.4
14/12/2022 17:00:00	285	0.9	91	928.3	0	2.3
14/12/2022 18:00:00	303	1.1	94	927.6	0.7	2.3
14/12/2022 19:00:00	315	1.6	96	927.9	1.6	1.7
14/12/2022 20:00:00	23	1.2	97	928.2	6.6	1.7
14/12/2022 21:00:00	293	0.7	99	928.8	3.2	1.9
14/12/2022 22:00:00	85	0.8	99	928.8	4.2	2.1
14/12/2022 23:00:00	86	0.6	99	929	1.2	2.3
15/12/2022 00:00:00	223	0.3	100	929.4	0.2	2.5
15/12/2022 01:00:00	229	0.7	100	929.4	0	2.4
15/12/2022 02:00:00	306	1	100	930.6	0	2.3
15/12/2022 03:00:00	145	0.8	100	930.5	0	2.3
15/12/2022 04:00:00	149	0.9	100	930.7	0	2.4
15/12/2022 05:00:00	301	0.9	100	931.8	0	2.2
15/12/2022 06:00:00	140	1	100	931.8	0	2.2
15/12/2022 07:00:00	94	1.9	100	932.4	0	2.1
15/12/2022 08:00:00	206	1.2	100	933	0	2
15/12/2022 09:00:00	51	1.1	100	934.2	0	2.7
15/12/2022 10:00:00	216	0.8	100	934.7	0	3.3
15/12/2022 11:00:00	260	1	100	934.6	0	4.3
15/12/2022 12:00:00	248	1	100	934.5	0	4.9
15/12/2022 13:00:00	236	0.6	100	933.8	0	5.2
15/12/2022 14:00:00	178	0.7	95	933.9	0	6.4
15/12/2022 15:00:00	103	1.1	92	934.1	0	7
15/12/2022 16:00:00	110	0.9	94	934.4	0	6.2
15/12/2022 17:00:00	96	1	98	934.1	0	6.3
15/12/2022 18:00:00	108	1.3	97	934.3	0	6.5
15/12/2022 19:00:00	103	1.8	93	933.9	0	7.4
15/12/2022 20:00:00	132	2.7	74	933.4	0	10.2
15/12/2022 21:00:00	99	1.5	78	933	0	9.4
15/12/2022 22:00:00	67	1.9	75	932.2	0	9.5
15/12/2022 23:00:00	17	2.2	63	931.5	0	12.2
16/12/2022 00:00:00	183	4.4	66	931.3	0.2	13.8
16/12/2022 01:00:00	160	3.6	73	931.3	0.2	13.9
16/12/2022 02:00:00	200	1.8	77	931.1	0.8	13.7
16/12/2022 03:00:00	357	2.1	91	930.9	1.2	12
16/12/2022 04:00:00	140	3	69	930.6	0	14.5
16/12/2022 05:00:00	236	2.4	80	930.4	1.7	13.5
16/12/2022 06:00:00	217	2.2	68	931	0.1	13.8
16/12/2022 07:00:00	233	1.7	73	932	0	13.2
16/12/2022 08:00:00	200	1.9	70	932.2	0	13.7
16/12/2022 09:00:00	187	3	69	931.9	0	14.5
16/12/2022 10:00:00	195	3.3	64	932.1	0	15.8
16/12/2022 11:00:00	192	2.7	61	931.5	0	16.5
16/12/2022 12:00:00	206	2.8	62	931.9	0	16.6
16/12/2022 13:00:00	199	2.6	61	931.6	0	16.9
16/12/2022 14:00:00	181	2.2	61	932	0	16.6
16/12/2022 15:00:00	329	1.6	70	932.1	0	15
16/12/2022 16:00:00	94	3.3	59	932.4	0	16.1
16/12/2022 17:00:00	156	1.9	64	933.4	0	15.2
16/12/2022 18:00:00	75	2.2	66	933.3	0	14.6
16/12/2022 19:00:00	343	2.1	73	933.2	0	13.4
16/12/2022 20:00:00	96	1.7	73	933.2	0.3	13.7
16/12/2022 21:00:00	90	1.5	76	932.8	0	12.8
16/12/2022 22:00:00	95	1.7	81	932.9	3.1	12.7
16/12/2022 23:00:00	101	3.3	81	933	0.1	12.5
17/12/2022 00:00:00	82	2.1	88	932.5	0.4	11.6
17/12/2022 01:00:00	81	1.9	95	934.6	4.3	11
17/12/2022 02:00:00	333	2.3	91	933.9	0.6	9.9
17/12/2022 03:00:00	98	2.1	92	933.3	0	9.7
17/12/2022 04:00:00	48	1.2	95	934.2	0.3	9.5
17/12/2022 05:00:00	304	1.3	98	935.3	0.5	9.5
17/12/2022 06:00:00	293	1.9	96	937.1	4.3	8.9
17/12/2022 07:00:00	94	0.6	99	937.9	2.5	8.5
17/12/2022 08:00:00	314	1	100	938.6	0	8
17/12/2022 09:00:00	94	1.4	92	939.2	0	10.5
17/12/2022 10:00:00	109	1.3	76	939.7	0.2	12.1
17/12/2022 11:00:00	257	0.9	78	940	0	11.2
17/12/2022 12:00:00	292	1.4	83	940.1	0	11.1
17/12/2022 13:00:00	320	3.1	81	940.8	0	8.7
17/12/2022 14:00:00	319	3.7	84	941.8	0	6.6
17/12/2022 15:00:00	315	3.1	86	943.3	0	5.2
17/12/2022 16:00:00	295	2	88	945	0.3	4.1
17/12/2022 17:00:00	266	1.2	89	946.1	0.1	3.6
17/12/2022 18:00:00	299	1.6	93	947	0.7	2.6
17/12/2022 19:00:00	298	1.9	95	948	0.1	2.3
17/12/2022 20:00:00	304	1.6	95	948.7	0.2	2
17/12/2022 21:00:00	303	1.1	93	949.5	0	1.9
17/12/2022 22:00:00	319	1.4	93	949.8	0.1	1.7
17/12/2022 23:00:00	312	1.1	95	950.4	0	1.6
18/12/2022 00:00:00	291	1	96	951.1	0.1	1.5
18/12/2022 01:00:00	290	1.2	97	951.3	0.1	1.3
18/12/2022 02:00:00	280	1.1	98	952.1	0	1.1
18/12/2022 03:00:00	236	1.3	98	952.5	0.2	1
18/12/2022 04:00:00	241	1.3	98	952.7	0	0.9
18/12/2022 05:00:00	285	0.8	97	953	0	0.8
18/12/2022 06:00:00	236	1.1	98	953.4	0	0.7
18/12/2022 07:00:00	311	1.1	95	954.2	0	0.7
18/12/2022 08:00:00	325	1.1	94	954.7	0	0.6
18/12/2022 09:00:00	318	0.8	93	955.3	0	0.9
18/12/2022 10:00:00	324	1	89	955.7	0	1.2
18/12/2022 11:00:00	321	1	86	955.6	0	1.6
18/12/2022 12:00:00	295	1	84	955.5	0	2.1
18/12/2022 13:00:00	259	0.9	83	955.2	0	2.4
18/12/2022 14:00:00	249	1	83	954.9	0	2.6
18/12/2022 15:00:00	242	1	83	955.5	0	2.5
18/12/2022 16:00:00	259	0.9	85	956	0	2.4
18/12/2022 17:00:00	273	0.6	84	956.2	0	2.3
18/12/2022 18:00:00	271	0.7	85	956.7	0	2.2
18/12/2022 19:00:00	271	0.6	84	957.1	0	2.1
18/12/2022 20:00:00	263	0.5	84	957.3	0	2.1
18/12/2022 21:00:00	250	0.4	84	957.3	0	2.2
18/12/2022 22:00:00	49	0.4	86	957.4	0	2.2
18/12/2022 23:00:00	234	0.7	86	957.4	0	2.2
19/12/2022 00:00:00	217	0.5	85	957.2	0	2.1
19/12/2022 01:00:00	133	1.2	79	957.1	0	1.8
19/12/2022 02:00:00	90	1.9	79	957.4	0	1.1
19/12/2022 03:00:00	91	2.8	80	957.3	0	0.4
19/12/2022 04:00:00	81	3.2	79	957.1	0	0.2
19/12/2022 05:00:00	90	2.9	80	957.2	0	-0.2
19/12/2022 06:00:00	101	3.1	82	957.2	0	-0.8
19/12/2022 07:00:00	113	3.1	84	957	0	-1.2
19/12/2022 08:00:00	125	2.2	85	957.5	0	-0.8
19/12/2022 09:00:00	134	2.6	76	957.3	0	0.4
19/12/2022 10:00:00	138	2	74	957.3	0	1.3
19/12/2022 11:00:00	192	1	72	956.9	0	2.8
19/12/2022 12:00:00	260	1.3	71	956.1	0	3.3
19/12/2022 13:00:00	287	1.1	72	955.6	0	3.7
19/12/2022 14:00:00	235	0.9	64	954.8	0	5.8
19/12/2022 15:00:00	260	1.2	67	955	0	4.8
19/12/2022 16:00:00	349	0.8	72	955	0	3.3
19/12/2022 17:00:00	132	0.7	84	955	0	1.6
19/12/2022 18:00:00	107	1	87	955.2	0	1
19/12/2022 19:00:00	124	1.4	88	955.3	0	0.6
19/12/2022 20:00:00	105	2	88	955.1	0	0.3
19/12/2022 21:00:00	111	1.2	91	955.1	0	-0.4
19/12/2022 22:00:00	99	1.2	92	954.8	0	-0.5
19/12/2022 23:00:00	108	1	93	955	0	-1.1
20/12/2022 00:00:00	134	0.4	95	954.8	0	-1.5
20/12/2022 01:00:00	160	0.4	97	954.3	0	-1.8
20/12/2022 02:00:00	200	0.8	98	954.2	0	-1.6
20/12/2022 03:00:00	296	0.7	99	953.7	0	-1.6
20/12/2022 04:00:00	298	0.6	99	953.7	0	-1.4
20/12/2022 05:00:00	297	0.7	99	953.5	0	-1.6
20/12/2022 06:00:00	260	0.5	99	953.1	0	-1.6
20/12/2022 07:00:00	311	0.6	99	952.8	0	-1.8
20/12/2022 08:00:00	313	0.7	99	952.8	0	-1.9
20/12/2022 09:00:00	310	0.8	99	953.2	0	-1.5
20/12/2022 10:00:00	268	0.7	99	953	0	-1.2
20/12/2022 11:00:00	243	0.9	100	952.3	0	-0.7
20/12/2022 12:00:00	245	0.9	99	951.5	0	-0.1
20/12/2022 13:00:00	203	0.8	96	950.7	0	0.6
20/12/2022 14:00:00	253	0.9	88	950.2	0	0.9
20/12/2022 15:00:00	249	0.8	87	950.3	0	0.9
20/12/2022 16:00:00	170	0.6	90	950.3	0	0.2
20/12/2022 17:00:00	84	0.6	92	950.2	0	-0.1
20/12/2022 18:00:00	162	0.7	95	950.1	0	-0.2
20/12/2022 19:00:00	121	0.8	96	950.2	0	-0.4
20/12/2022 20:00:00	117	0.7	97	949.8	0	-0.7
20/12/2022 21:00:00	101	0.6	98	949.8	0	-0.9
20/12/2022 22:00:00	16	0.7	99	949.6	0	-0.8
20/12/2022 23:00:00	167	0.9	99	949.1	0	-1.1
21/12/2022 00:00:00	128	0.5	99	949	0	-1.4
21/12/2022 01:00:00	186	0.6	99	948.9	0	-1.1
21/12/2022 02:00:00	168	0.9	99	948.4	0	-1.4
21/12/2022 03:00:00	128	0.7	99	947.9	0	-2.1
21/12/2022 04:00:00	336	0.6	99	947.4	0	-2.2
21/12/2022 05:00:00	88	0.8	99	946.9	0	-2
21/12/2022 06:00:00	84	0.7	99	946.6	0	-2.4
21/12/2022 07:00:00	84	0.6	98	946.4	0	-2.7
21/12/2022 08:00:00	48	0.6	98	946.6	0	-2.5
21/12/2022 09:00:00	55	0.6	98	946.6	0	-1.9
21/12/2022 10:00:00	128	0.6	96	946.7	0	-1.2
21/12/2022 11:00:00	224	0.9	90	945.9	0	-0.2
21/12/2022 12:00:00	265	1	86	945.4	0	0.7
21/12/2022 13:00:00	248	1.2	83	944.9	0	0.8
21/12/2022 14:00:00	240	1	81	944.4	0	1.7
21/12/2022 15:00:00	254	0.9	83	944.1	0	1.3
21/12/2022 16:00:00	246	0.8	86	944.1	0	0.4
21/12/2022 17:00:00	257	0.7	91	944.5	0	-0.6
21/12/2022 18:00:00	262	0.5	94	944.6	0	-0.7
21/12/2022 19:00:00	97	0.4	96	944.5	0	-0.7
21/12/2022 20:00:00	281	0.4	98	944.4	0	-0.5
21/12/2022 21:00:00	107	0.5	99	944.3	0	-0.5
21/12/2022 22:00:00	245	0.5	99	944.4	0	-0.5
21/12/2022 23:00:00	118	0.5	99	944.2	0	-0.6
22/12/2022 00:00:00	278	0.6	99	944.1	0	-0.6
22/12/2022 01:00:00	146	0.6	99	943.4	0	-0.5
22/12/2022 02:00:00	265	0.6	100	943.2	0	-0.5
22/12/2022 03:00:00	237	0.6	100	942.9	0	-0.6
22/12/2022 04:00:00	255	0.6	100	942.6	0	-0.6
22/12/2022 05:00:00	239	0.6	100	942.1	0	-0.7
22/12/2022 06:00:00	246	1.1	100	942.6	0	-0.6
22/12/2022 07:00:00	124	0.6	100	942.6	0	-0.2
22/12/2022 08:00:00	282	0.6	100	942.7	0	0.1
22/12/2022 09:00:00	242	1.2	100	943.1	0	1
22/12/2022 10:00:00	173	0.8	99	942.7	0	3.1
22/12/2022 11:00:00	227	0.9	80	942	0	3.8
22/12/2022 12:00:00	211	1.2	79	941	0	5.1
22/12/2022 13:00:00	243	0.9	75	940.4	0	6
22/12/2022 14:00:00	236	0.8	69	939.9	0	7.5
22/12/2022 15:00:00	225	0.6	71	939.8	0	6.9
22/12/2022 16:00:00	248	0.7	74	939.9	0	6.4
22/12/2022 17:00:00	104	0.5	79	940.2	0	6
22/12/2022 18:00:00	136	0.5	83	940.7	0	5.8
22/12/2022 19:00:00	109	0.6	87	940.8	0.2	5.6
22/12/2022 20:00:00	154	0.7	91	940.4	0	5.3
22/12/2022 21:00:00	101	1.1	94	940.4	0	4.6
22/12/2022 22:00:00	142	1.2	96	940.4	0	4.7
22/12/2022 23:00:00	110	0.9	97	940.3	0	4.7
23/12/2022 00:00:00	133	0.8	96	939.8	0	4.6
23/12/2022 01:00:00	93	1.3	97	939.8	0	4.1
23/12/2022 02:00:00	121	0.7	98	939.9	0	4.1
23/12/2022 03:00:00	99	0.7	99	939.6	0	4.1
23/12/2022 04:00:00	134	0.6	99	939.4	0	3.9
23/12/2022 05:00:00	129	0.6	99	939.2	0	3.7
23/12/2022 06:00:00	314	0.4	99	939.3	0	3.1
23/12/2022 07:00:00	14	0.6	99	939.5	0	2.2
23/12/2022 08:00:00	305	0.7	100	940.2	0	2.4
23/12/2022 09:00:00	131	1	100	940.2	0	3.9
23/12/2022 10:00:00	240	1.1	100	940.5	0	3.7
23/12/2022 11:00:00	110	0.9	100	939.6	0	4.9
23/12/2022 12:00:00	250	0.9	90	939.2	0	6.1
23/12/2022 13:00:00	222	0.9	83	938.7	0	7.7
23/12/2022 14:00:00	218	0.7	76	938.5	0	9.8
23/12/2022 15:00:00	205	0.7	69	938.4	0	11
23/12/2022 16:00:00	143	0.6	72	938.5	0	9.1
23/12/2022 17:00:00	118	1	79	938.4	0	7
23/12/2022 18:00:00	117	1.2	83	938.8	0	5.9
23/12/2022 19:00:00	114	1.3	83	939.1	0	5.2
23/12/2022 20:00:00	117	1.7	85	939.1	0	4.6
23/12/2022 21:00:00	112	2.4	86	939.2	0	4.1
23/12/2022 22:00:00	110	1.9	87	938.9	0	3.5
23/12/2022 23:00:00	117	1.9	87	939	0	3.8
24/12/2022 00:00:00	139	1.1	89	939.2	0	3.1
24/12/2022 01:00:00	122	0.9	92	939	0	3.3
24/12/2022 02:00:00	124	1.3	90	938.8	0	4.1
24/12/2022 03:00:00	145	1.2	88	938.7	0	4.2
24/12/2022 04:00:00	118	1.1	88	938.6	0	4.2
24/12/2022 05:00:00	128	1.2	91	938.6	0	4.1
24/12/2022 06:00:00	124	1.5	90	939.2	0	4.4
24/12/2022 07:00:00	128	1.1	90	939.3	0	4.1
24/12/2022 08:00:00	143	1.2	93	940	0	4.3
24/12/2022 09:00:00	121	1.8	84	940.2	0	6.6
24/12/2022 10:00:00	110	1.1	85	940.5	0	6.2
24/12/2022 11:00:00	143	0.7	81	940.5	0	7.1
24/12/2022 12:00:00	105	0.5	81	940.5	0	7.4
24/12/2022 13:00:00	150	0.5	78	940.5	0	8.4
24/12/2022 14:00:00	285	0.6	81	940.9	0	8.3
24/12/2022 15:00:00	112	1.6	88	941.4	0	8.8
24/12/2022 16:00:00	275	0.6	84	941.9	0	8
24/12/2022 17:00:00	80	0.6	88	942.6	0.4	7.4
24/12/2022 18:00:00	103	2.2	98	943.4	1.3	8.3
24/12/2022 19:00:00	119	4.6	90	943.8	0	8.2
24/12/2022 20:00:00	190	2.1	91	944.3	0	7.2
24/12/2022 21:00:00	323	0.9	97	944.7	0	6.8
24/12/2022 22:00:00	51	1.2	99	944.8	0	6.6
24/12/2022 23:00:00	79	0.8	99	945.2	0	6
25/12/2022 00:00:00	225	0.6	100	945.5	0	6
25/12/2022 01:00:00	109	1.1	100	945.5	0	5.1
25/12/2022 02:00:00	106	2.1	100	945.7	0	4.5
25/12/2022 03:00:00	106	3.2	100	946.3	0	4.1
25/12/2022 04:00:00	102	2.5	100	946.4	0	3.7
25/12/2022 05:00:00	93	2.3	100	947	0	3.5
25/12/2022 06:00:00	94	2.6	99	947.5	0	3
25/12/2022 07:00:00	88	2.4	99	947.2	0	2.9
25/12/2022 08:00:00	104	3	99	947.4	0	2.9
25/12/2022 09:00:00	99	2.5	93	948.1	0	4.4
25/12/2022 10:00:00	138	1.3	90	948.9	0	4.3
25/12/2022 11:00:00	168	0.8	93	948.9	0	4.6
25/12/2022 12:00:00	174	0.8	90	948.5	0	5.5
25/12/2022 13:00:00	233	0.9	88	948.1	0	5.7
25/12/2022 14:00:00	216	0.8	90	948.1	0	5.7
25/12/2022 15:00:00	167	0.8	92	948.2	0	5.6
25/12/2022 16:00:00	180	0.6	93	948.2	0	5.4
25/12/2022 17:00:00	227	0.5	95	948.5	0	5.3
25/12/2022 18:00:00	257	0.7	97	949.1	0	5.2
25/12/2022 19:00:00	151	0.4	98	948.7	0	5.2
25/12/2022 20:00:00	311	0.5	99	948.6	0	5.1
25/12/2022 21:00:00	123	0.9	99	948.4	0	5.2
25/12/2022 22:00:00	268	0.8	100	948.4	0	4.4
25/12/2022 23:00:00	116	1	100	948.3	0	3.7
26/12/2022 00:00:00	118	1.9	100	948	0	3.7
26/12/2022 01:00:00	114	2.3	99	948.2	0	3.3
26/12/2022 02:00:00	108	4.4	97	948.6	0	3.1
26/12/2022 03:00:00	107	4.1	96	948.3	0	2.7
26/12/2022 04:00:00	115	5.3	95	947.9	0	2.7
26/12/2022 05:00:00	115	4.6	95	948.1	0	2.3
26/12/2022 06:00:00	112	4.9	94	948.5	0	2.3
26/12/2022 07:00:00	116	5.4	93	948.8	0	2.2
26/12/2022 08:00:00	116	5.8	92	948.6	0	3.3
26/12/2022 09:00:00	121	5.3	80	949	0	4.9
26/12/2022 10:00:00	127	4.1	76	948.8	0	6.7
26/12/2022 11:00:00	129	1.9	72	948.1	0	8.6
26/12/2022 12:00:00	157	0.8	72	947.4	0	10.3
26/12/2022 13:00:00	281	1.5	62	947.1	0	13.4
26/12/2022 14:00:00	292	1.6	59	946.8	0	14.6
26/12/2022 15:00:00	284	1.6	53	946.9	0	15.1
26/12/2022 16:00:00	319	2.1	59	947.4	0	13.2
26/12/2022 17:00:00	328	2	64	947.4	0	11.7
26/12/2022 18:00:00	313	1.6	69	947.9	0	10.2
26/12/2022 19:00:00	333	1.5	74	947.8	0	9
26/12/2022 20:00:00	10	0.9	82	947.8	0	7.6
26/12/2022 21:00:00	118	1	84	947.7	0	7.2
26/12/2022 22:00:00	184	1	85	947.7	0	6.8
26/12/2022 23:00:00	261	1.2	85	947.3	0	6.6
27/12/2022 00:00:00	112	0.9	85	947.3	0	6.5
27/12/2022 01:00:00	103	0.7	84	947	0	7.1
27/12/2022 02:00:00	105	1.2	85	947.7	0	6.4
27/12/2022 03:00:00	99	1.1	88	948.1	0	5.8
27/12/2022 04:00:00	116	1.4	88	948.3	0	6.3
27/12/2022 05:00:00	112	1.6	85	948	0	6.6
27/12/2022 06:00:00	121	2.2	83	947.6	0	6.7
27/12/2022 07:00:00	115	1.4	85	947.8	0	6.6
27/12/2022 08:00:00	117	1.6	84	948.1	0	6.9
27/12/2022 09:00:00	113	2	76	948.1	0	9
27/12/2022 10:00:00	106	1.4	75	948.6	0	9.7
27/12/2022 11:00:00	143	0.5	70	948.2	0	10.9
27/12/2022 12:00:00	109	0.5	71	947.9	0	11.1
27/12/2022 13:00:00	108	0.4	67	947.4	0	12.1
27/12/2022 14:00:00	97	0.5	66	947.2	0	12.3
27/12/2022 15:00:00	43	0.6	69	947.3	0	12.1
27/12/2022 16:00:00	324	1.8	80	947.8	0	10.8
27/12/2022 17:00:00	324	1.1	92	948.5	3.5	9.7
27/12/2022 18:00:00	106	4	88	949.4	5.2	7.9
27/12/2022 19:00:00	110	5.1	85	950.6	1.9	6.5
27/12/2022 20:00:00	101	3.6	82	951.2	0.9	5.1
27/12/2022 21:00:00	113	5.8	74	951.9	0	4.7
27/12/2022 22:00:00	104	4.7	73	952.6	0	4.4
27/12/2022 23:00:00	108	4.6	77	952.9	0	3.9
28/12/2022 00:00:00	122	4.2	82	952.8	0	3.5
28/12/2022 01:00:00	116	3.4	80	952.3	0	3.7
28/12/2022 02:00:00	154	1.4	84	951.9	0	3.4
28/12/2022 03:00:00	304	1.2	84	951.6	0	3.1
28/12/2022 04:00:00	42	0.9	86	950.7	0	2.4
28/12/2022 05:00:00	100	0.9	90	950.9	0	2.5
28/12/2022 06:00:00	113	0.8	90	950.5	0	2.4
28/12/2022 07:00:00	340	1	91	950.7	0	2.2
28/12/2022 08:00:00	160	0.6	94	950.5	0	1.9
28/12/2022 09:00:00	263	0.8	89	950.5	0	3.6
28/12/2022 10:00:00	177	0.9	78	950.1	0	6.1
28/12/2022 11:00:00	217	1.5	73	949.6	0	6.1
28/12/2022 12:00:00	240	1.2	74	948.7	0	6.1
28/12/2022 13:00:00	249	1.3	70	948.3	0	7.3
28/12/2022 14:00:00	235	1	64	947.8	0	8.9
28/12/2022 15:00:00	300	1	65	947.6	0	8.7
28/12/2022 16:00:00	183	0.7	69	947.7	0	8
28/12/2022 17:00:00	188	0.5	78	947.8	0	6.1
28/12/2022 18:00:00	247	0.6	85	948.2	0	5.1
28/12/2022 19:00:00	121	1.3	89	948.3	0	4.3
28/12/2022 20:00:00	104	2.1	88	948.5	0	4.3
28/12/2022 21:00:00	113	1.9	89	948.5	0	3.9
28/12/2022 22:00:00	109	3.1	89	948.3	0	3.7
28/12/2022 23:00:00	102	2.5	92	948.2	0	2.9
29/12/2022 00:00:00	112	1.5	93	948	0	2.1
29/12/2022 01:00:00	120	3.6	91	947.8	0	2.3
29/12/2022 02:00:00	107	3.9	92	947.7	0	2.4
29/12/2022 03:00:00	118	3.8	92	947.5	0	2
29/12/2022 04:00:00	116	4.7	92	947.4	0	1.6
29/12/2022 05:00:00	119	4.4	92	947.3	0	1.6
29/12/2022 06:00:00	116	4.8	90	947.4	0	1.6
29/12/2022 07:00:00	116	3.5	88	947.8	0	2.2
29/12/2022 08:00:00	117	1.4	91	948	0	2.2
29/12/2022 09:00:00	123	3.3	82	948	0	4.5
29/12/2022 10:00:00	122	3.1	71	948.1	0	7.3
29/12/2022 11:00:00	147	1.5	69	947.7	0	8.1
29/12/2022 12:00:00	168	0.9	67	946.9	0	9.2
29/12/2022 13:00:00	258	1.2	61	946.5	0	11.2
29/12/2022 14:00:00	252	1.4	63	946.4	0	11.3
29/12/2022 15:00:00	260	1.9	67	946.5	0	10.5
29/12/2022 16:00:00	332	1.4	67	946.5	0	10.4
29/12/2022 17:00:00	52	0.9	73	946.8	0	8.9
29/12/2022 18:00:00	162	0.7	80	947.1	0	7
29/12/2022 19:00:00	100	0.9	85	947.3	0	5.9
29/12/2022 20:00:00	114	1	86	947.3	0	4.9
29/12/2022 21:00:00	124	1	87	947.3	0	4.3
29/12/2022 22:00:00	142	0.7	89	947.5	0	3.7
29/12/2022 23:00:00	111	1	92	947.4	0	3.3
30/12/2022 00:00:00	118	0.8	92	946.9	0	2.8
30/12/2022 01:00:00	119	0.7	92	946.9	0	2.4
30/12/2022 02:00:00	108	0.9	93	947.1	0	3
30/12/2022 03:00:00	112	1.2	88	946.8	0	3.3
30/12/2022 04:00:00	124	1.8	85	946.4	0	3.3
30/12/2022 05:00:00	119	1.3	89	946.2	0	2.6
30/12/2022 06:00:00	93	1.4	90	945.9	0	2.7
30/12/2022 07:00:00	99	1.3	88	946.5	0	2.6
30/12/2022 08:00:00	71	1.1	89	946.7	0	2.7
30/12/2022 09:00:00	348	1.1	71	946.7	0	7.3
30/12/2022 10:00:00	284	1.1	65	947.4	0	9.8
30/12/2022 11:00:00	99	1.1	67	947.4	0	8.8
30/12/2022 12:00:00	331	1.1	62	946.9	0	11
30/12/2022 13:00:00	292	1.6	60	946.9	0	11.4
30/12/2022 14:00:00	188	0.9	63	946.8	0	11.3
30/12/2022 15:00:00	309	1.4	65	946.9	0	10.9
30/12/2022 16:00:00	331	0.8	71	947.2	0	10.1
30/12/2022 17:00:00	19	0.9	73	947.5	0	8.9
30/12/2022 18:00:00	93	0.7	77	947.8	0	8
30/12/2022 19:00:00	81	0.9	81	948.2	0	7
30/12/2022 20:00:00	170	0.8	84	948.5	0	6.3
30/12/2022 21:00:00	108	0.8	85	948.9	0	6.1
30/12/2022 22:00:00	102	0.8	85	948.9	0	6.2
30/12/2022 23:00:00	111	1.2	83	949.3	0	5.8
31/12/2022 00:00:00	128	1.1	87	949.5	0	5
31/12/2022 01:00:00	104	1.2	88	949.6	0	4.6
31/12/2022 02:00:00	124	1.4	88	950.2	0	4
31/12/2022 03:00:00	116	1.1	89	950.5	0	3.5
31/12/2022 04:00:00	128	1.4	90	950.7	0	2.9
31/12/2022 05:00:00	115	1.8	91	950.9	0	3.4
31/12/2022 06:00:00	119	2.4	88	951.2	0	3.1
31/12/2022 07:00:00	109	3.7	86	951.7	0	3.3
31/12/2022 08:00:00	112	4.1	85	951.9	0	4.3
31/12/2022 09:00:00	113	3.2	76	952.6	0	5
31/12/2022 10:00:00	119	3	75	953.1	0	6.4
31/12/2022 11:00:00	127	1.6	70	952.9	0	8
31/12/2022 12:00:00	167	1	67	952.4	0	9.5
31/12/2022 13:00:00	235	1	63	952.4	0	10.6
31/12/2022 14:00:00	197	0.8	54	951.7	0	13.3
31/12/2022 15:00:00	165	0.7	55	951.9	0	13.2
31/12/2022 16:00:00	133	1	63	952.1	0	11.3
31/12/2022 17:00:00	106	1.6	70	953.3	0	9.4
31/12/2022 18:00:00	119	1.5	77	953.2	0	7.8
31/12/2022 19:00:00	110	2	75	953.5	0	7.9
31/12/2022 20:00:00	111	1.8	81	954	0	6.3
31/12/2022 21:00:00	115	2.9	83	954.2	0	5.6
